"tip_amount,""trip_distance"",""passenger_count"""
1.56,0.5,0
2.15,1.1,0
3.05,2.8,0
1.96,1.14,1
2.46,1.32,1
1.0,0.59,1
3.56,2.41,1
2.05,0.5,1
5.0,3.35,1
3.2,1.3,1
1.4,1.0,3
2.95,2.5,2
1.55,1.1,1
1.77,1.02,2
2.25,1.2,1
1.45,0.5,2
2.16,1.25,5
2.96,2.88,5
3.76,3.75,5
2.32,0.58,1
3.36,3.31,1
2.08,5.0,1
2.0,1.7,2
1.5,1.1,1
3.86,3.4,5
1.0,2.52,5
1.0,0.7,2
2.65,1.9,1
0.01,0.8,1
0.46,0.71,2
1.5,1.01,2
3.58,2.7,2
1.0,1.5,0
2.0,2.0,2
1.96,0.82,1
7.15,8.0,1
1.0,1.65,2
3.76,3.97,2
6.26,6.8,2
3.96,3.21,2
1.66,0.63,1
3.0,0.86,1
3.76,2.98,1
2.06,0.57,1
2.06,1.3,1
1.0,2.69,1
2.6,0.5,1
1.5,1.0,1
3.06,3.06,1
1.7,4.09,1
2.56,1.83,2
4.95,4.76,2
1.7,1.8,2
2.15,1.3,0
2.65,2.5,5
2.45,1.5,1
2.2,1.6,2
1.5,2.16,2
2.36,1.46,3
1.96,1.05,2
1.0,0.63,1
15.36,19.77,6
6.0,12.1,1
1.0,0.76,2
1.0,0.57,1
2.56,2.16,1
2.06,0.79,1
2.06,1.18,2
1.46,0.43,1
1.66,0.75,2
3.46,3.09,1
1.66,0.7,1
3.26,3.24,1
15.36,18.54,2
6.08,7.25,1
8.2,10.36,5
2.56,1.71,2
1.66,0.78,1
2.0,1.3,1
2.65,2.2,1
2.06,1.13,1
7.68,9.05,1
2.0,0.68,1
2.06,1.99,1
2.66,1.8,6
3.15,2.1,0
2.7,1.0,0
2.0,1.3,0
1.0,5.6,1
2.05,0.9,3
1.0,1.7,1
2.46,1.44,1
2.79,0.76,6
2.46,1.0,6
2.0,0.7,1
2.16,1.03,1
2.26,1.38,1
2.16,1.06,1
1.96,0.79,1
1.0,1.51,2
2.7,3.53,2
1.5,1.87,1
2.25,1.1,1
2.56,1.31,1
4.86,5.16,1
2.35,1.5,0
2.46,1.51,2
2.07,1.35,1
1.86,1.3,4
3.0,2.09,5
3.06,3.08,4
3.36,3.14,1
1.86,1.0,3
1.5,1.15,2
2.06,1.14,2
0.83,0.4,2
2.16,1.13,1
2.46,1.99,3
2.06,1.43,6
2.58,1.3,6
1.95,0.61,6
3.05,2.8,1
1.0,0.67,1
2.76,1.43,6
2.46,1.5,1
1.18,1.51,5
2.14,2.34,5
2.36,2.0,1
1.95,0.7,1
5.45,4.98,1
3.16,3.06,1
2.06,0.68,1
2.0,3.59,1
2.66,1.64,1
3.15,2.7,3
2.15,1.3,1
1.0,0.79,2
3.36,3.15,1
8.36,14.61,6
1.76,0.58,1
2.32,0.68,1
1.76,0.54,2
2.46,1.51,1
2.5,5.75,1
18.4,18.9,1
1.86,0.82,2
1.56,0.6,6
3.5,1.9,1
5.0,5.5,2
2.26,1.07,4
2.52,2.23,2
1.4,0.55,2
2.36,1.79,2
2.55,1.3,1
1.5,0.7,2
3.35,2.7,2
4.05,2.7,1
3.16,2.64,5
3.0,0.66,5
12.28,16.58,1
2.06,0.87,1
1.26,0.7,1
2.0,1.08,1
12.28,6.66,1
3.48,10.26,1
2.34,0.66,1
2.06,0.83,1
2.26,1.21,1
1.46,0.4,1
4.95,4.0,1
3.36,2.58,1
3.36,2.73,1
1.7,2.66,2
2.36,1.51,1
2.5,4.81,1
2.56,1.99,1
1.56,0.56,2
1.0,0.87,1
2.0,1.83,2
1.96,0.86,2
1.08,1.0,1
2.36,1.52,5
2.46,1.54,1
3.16,2.19,1
3.36,2.98,1
2.76,1.54,1
2.8,0.6,1
5.36,6.52,5
3.56,2.87,1
4.61,2.1,1
1.77,1.58,1
2.06,1.29,1
2.96,2.32,1
5.16,5.52,2
1.5,1.5,1
2.0,2.4,1
2.7,1.6,1
3.35,1.6,1
3.16,2.7,1
2.0,1.8,1
1.0,1.25,1
4.08,2.93,1
2.66,1.31,1
3.96,3.75,1
1.75,0.7,1
1.0,1.18,1
2.66,2.24,1
2.94,1.73,1
3.36,3.23,1
1.0,0.4,1
1.96,0.51,2
3.0,2.35,1
12.25,21.9,2
1.66,0.52,1
1.0,0.6,3
1.18,0.87,1
2.19,0.44,1
1.65,0.5,1
1.65,0.5,2
2.56,1.64,5
12.28,18.05,1
4.76,5.05,5
1.56,0.43,5
2.45,1.2,1
3.76,3.43,1
2.8,1.1,1
2.0,1.6,2
2.36,1.42,1
2.76,1.9,1
5.16,6.48,1
1.0,1.43,1
1.75,1.83,2
1.59,0.42,2
2.08,0.64,2
2.86,2.72,1
6.68,7.79,1
0.83,0.75,1
1.0,3.0,5
1.86,0.69,5
1.0,0.76,5
3.26,2.42,1
3.26,2.4,1
1.66,0.73,1
2.16,0.61,2
2.58,0.9,1
2.45,0.98,1
1.5,1.1,1
2.7,1.12,1
2.36,1.58,1
8.16,11.11,1
2.15,1.1,1
1.65,0.5,1
1.55,0.4,3
2.0,1.0,1
1.95,0.7,1
2.65,2.1,1
2.36,1.61,2
1.0,2.73,1
1.0,1.22,4
0.68,0.25,3
3.95,2.5,1
2.06,0.86,1
1.66,0.67,1
1.76,0.59,1
2.66,1.45,1
2.76,2.24,1
1.0,0.32,1
5.06,4.89,1
3.46,3.33,1
1.0,1.42,1
2.56,1.57,1
3.39,2.41,1
6.38,7.62,1
6.45,7.54,1
4.76,7.63,1
1.0,0.7,0
1.95,0.2,0
2.86,1.99,1
1.0,1.66,2
0.93,1.19,3
3.2,1.56,1
1.56,0.65,1
12.25,29.9,1
2.56,1.5,6
1.5,1.96,6
6.35,7.1,1
12.45,17.48,2
1.5,2.0,1
1.67,0.83,1
5.55,7.0,1
1.0,1.24,2
3.15,2.4,3
3.95,4.1,1
4.56,5.13,5
6.06,5.68,1
8.78,10.5,2
5.15,3.2,1
1.76,0.7,1
2.45,1.7,1
2.96,2.13,1
1.96,1.32,1
2.15,0.9,1
2.0,2.0,1
4.8,3.9,1
2.08,0.44,6
2.66,1.49,5
1.56,0.46,4
12.28,19.51,3
1.76,0.7,1
1.5,2.1,1
5.65,6.2,4
1.5,2.4,1
2.2,0.74,2
3.54,1.81,1
1.0,0.65,1
3.36,3.43,1
8.6,12.6,4
1.5,0.86,5
2.66,1.55,5
1.2,1.8,1
3.05,1.8,1
2.0,0.9,1
2.82,1.03,2
1.5,1.49,1
1.5,0.37,5
2.76,1.99,1
2.36,1.24,1
2.06,1.14,1
2.36,2.07,6
2.5,2.11,5
1.65,0.8,1
1.0,2.25,1
2.37,2.51,1
1.66,0.66,1
0.01,1.42,1
2.0,1.5,1
5.0,7.59,1
3.7,6.8,1
2.66,1.95,2
2.45,2.2,1
6.45,9.5,1
1.0,1.44,1
0.2,2.78,2
2.66,2.23,2
6.7,5.77,2
11.06,18.13,1
2.35,1.2,1
2.35,1.6,2
1.48,2.0,5
4.05,4.2,1
2.95,1.7,1
0.64,0.27,1
2.0,1.3,1
6.0,8.4,1
0.93,0.77,1
1.85,0.5,1
3.57,5.0,4
5.34,3.82,2
1.86,1.12,2
2.2,2.4,0
1.85,0.8,1
3.55,2.1,1
1.95,0.4,2
1.63,2.8,1
1.0,2.2,1
6.58,7.89,1
1.46,0.44,1
3.16,2.5,5
4.7,8.35,5
1.0,0.69,6
2.06,0.79,6
2.46,1.38,6
1.03,1.2,2
3.56,3.8,1
2.0,0.6,1
1.76,0.7,2
5.16,5.67,2
6.7,5.37,1
1.76,0.96,3
1.56,0.84,2
1.0,3.35,1
1.0,2.54,1
4.74,3.97,2
7.38,8.89,4
26.91,22.07,1
1.48,1.86,2
1.86,0.76,2
2.75,2.1,1
2.15,1.3,4
2.45,1.7,1
1.75,0.9,3
1.53,2.5,0
2.65,1.8,2
2.26,1.2,2
2.45,0.7,6
1.0,0.6,1
1.0,1.5,4
2.0,2.22,2
2.06,1.26,2
7.98,9.1,1
2.96,2.53,1
1.55,0.4,1
1.95,1.0,1
5.05,6.3,1
2.2,0.84,2
1.0,0.6,2
4.58,3.12,2
18.43,20.74,1
3.06,1.75,1
3.95,2.7,1
2.35,1.5,1
4.82,2.4,1
3.2,1.69,1
3.66,3.8,1
2.0,1.0,1
2.7,1.32,1
6.0,7.58,1
1.76,0.84,1
1.62,1.16,1
1.0,0.6,1
4.7,2.1,2
2.05,0.8,2
2.25,1.1,1
2.65,1.9,2
2.86,2.2,1
2.2,0.6,6
2.75,1.9,3
1.76,0.7,0
2.15,0.8,2
2.45,1.5,1
3.06,2.6,5
2.76,2.92,4
3.36,1.91,1
3.66,2.61,1
2.36,1.03,1
3.45,2.6,2
3.0,1.4,2
3.85,2.9,1
3.25,2.6,1
2.16,0.99,1
2.56,1.22,1
1.2,0.5,2
3.46,3.23,1
2.0,1.01,1
1.76,0.83,1
2.65,1.9,1
3.96,3.21,1
3.66,3.54,1
2.26,1.01,2
2.26,1.26,2
2.66,1.97,2
3.45,2.3,1
2.0,1.1,1
3.05,2.5,1
3.55,2.4,1
2.0,1.34,1
1.96,1.14,1
12.28,20.87,1
3.0,0.8,1
3.45,2.5,1
1.0,0.87,5
4.36,5.81,5
2.96,1.55,5
16.59,19.51,5
1.96,0.89,1
1.7,1.05,1
3.46,2.23,1
1.47,0.61,3
2.06,0.65,3
1.5,1.19,3
3.0,6.04,3
2.36,1.66,5
2.06,0.91,5
2.25,1.2,0
1.2,0.59,3
4.36,4.22,1
5.9,1.74,1
1.86,1.38,1
1.56,0.43,1
1.5,2.84,1
2.06,1.0,1
1.0,4.8,1
2.96,2.55,1
2.08,0.72,1
9.45,11.01,1
11.06,18.57,2
1.03,1.12,1
2.86,1.39,3
1.7,2.44,3
2.55,1.7,1
2.05,0.6,1
0.88,0.68,1
2.0,0.78,2
1.86,0.88,1
3.08,1.59,1
2.26,1.07,1
2.86,2.07,1
2.76,2.65,2
1.7,1.46,1
5.36,4.41,1
3.58,2.14,2
3.26,2.52,3
2.0,1.73,2
7.18,8.66,1
2.82,1.03,1
1.66,0.53,1
2.07,1.9,0
1.86,0.79,1
3.16,2.22,1
2.0,1.1,1
2.56,2.14,1
1.86,1.21,2
1.0,1.71,1
2.56,1.84,2
2.16,1.33,2
3.85,3.5,1
1.75,0.7,1
12.25,16.7,1
2.45,1.6,1
3.15,2.2,1
3.56,3.71,1
2.36,1.41,5
1.96,1.31,5
1.66,0.6,5
1.0,2.13,2
1.1,1.92,2
3.06,3.08,1
3.06,2.28,2
3.36,2.37,2
2.86,1.7,1
1.03,0.94,1
2.86,2.05,2
3.45,1.89,3
1.5,2.38,3
8.64,5.77,3
2.76,2.03,4
3.36,3.28,1
2.05,1.5,1
1.85,0.8,2
3.35,1.2,1
2.66,1.6,3
3.26,2.75,2
3.76,3.27,3
2.36,1.71,3
1.0,1.1,1
5.95,5.22,1
2.66,2.22,1
3.56,3.39,1
5.56,8.17,1
2.45,1.6,1
4.25,4.2,3
2.96,2.1,1
5.76,6.81,1
1.8,1.69,1
4.76,5.22,1
2.56,1.75,1
1.86,0.76,4
1.0,1.0,1
2.45,1.7,2
7.45,9.2,1
1.66,0.69,1
2.26,1.19,1
1.76,0.57,1
4.26,4.12,1
3.05,2.1,1
0.49,1.0,1
3.26,2.05,5
5.75,7.8,1
2.95,1.46,1
1.86,1.21,1
2.66,1.13,2
2.06,1.17,2
2.0,1.64,1
1.4,0.97,1
2.2,0.66,1
2.56,1.86,1
2.45,0.99,1
4.46,5.04,2
1.0,2.09,1
5.19,3.08,1
3.15,3.5,1
2.0,1.4,1
2.0,2.2,1
2.0,1.3,1
11.78,19.0,2
2.76,2.27,1
1.96,1.02,1
2.06,0.6,5
1.66,0.81,5
2.34,1.27,5
8.0,18.4,2
1.0,1.9,0
3.0,3.0,0
2.96,2.48,3
1.66,0.97,1
1.0,1.59,2
3.0,2.55,1
2.76,2.21,5
2.46,1.04,3
2.0,1.3,2
1.0,0.6,2
1.4,0.6,1
1.23,2.0,1
3.85,3.3,1
2.35,2.44,1
2.28,4.78,1
2.66,2.51,1
2.36,2.09,1
1.96,1.2,1
1.86,0.88,1
3.3,3.3,1
2.76,2.46,1
2.65,1.3,1
1.62,0.9,3
5.0,9.1,1
2.06,0.77,1
1.0,1.18,3
6.06,7.18,1
12.25,20.6,1
1.0,0.9,4
2.85,1.9,1
5.05,5.0,1
2.5,4.0,1
1.76,0.86,1
3.65,1.5,1
3.0,1.2,1
2.06,1.31,1
6.26,8.7,1
2.55,1.7,2
4.95,4.6,1
4.25,4.9,3
3.06,2.16,4
1.5,1.06,5
3.46,2.82,6
11.06,21.37,1
2.05,1.1,1
2.95,2.6,1
2.05,1.3,1
1.95,1.1,1
2.96,2.92,1
1.95,1.3,1
1.5,2.7,1
10.0,8.4,1
1.84,1.63,1
2.0,1.37,1
2.06,1.23,1
1.7,1.56,1
2.85,2.6,0
1.3,0.7,1
2.35,1.5,0
1.5,2.84,1
2.06,1.23,1
2.49,0.66,2
2.0,1.12,1
2.22,2.71,1
1.98,4.16,4
2.86,2.71,1
3.84,1.88,1
1.03,1.55,1
3.58,2.42,1
7.63,4.3,1
4.36,4.54,1
2.46,2.01,1
1.86,0.86,1
2.0,4.9,1
2.75,2.6,1
1.56,0.5,1
1.0,0.7,0
1.0,0.8,0
1.32,0.67,2
2.06,1.26,1
11.66,19.39,4
1.95,0.9,2
2.49,0.74,3
1.5,0.62,3
1.96,1.28,3
2.55,2.0,1
2.0,1.03,2
5.64,3.57,2
1.0,0.92,1
1.96,0.96,1
4.0,5.89,1
1.0,1.77,1
1.95,1.1,2
1.85,1.8,1
2.85,2.0,1
2.06,1.09,6
3.26,2.41,6
1.0,0.7,2
1.18,1.1,2
1.0,1.7,1
3.55,3.2,1
1.49,0.6,1
2.0,2.0,1
2.86,2.37,1
1.76,0.76,1
1.5,1.69,1
1.0,0.65,2
2.0,1.59,4
2.56,1.88,1
2.06,0.76,1
3.26,3.09,1
12.28,19.65,1
8.88,11.55,1
2.0,1.99,1
8.45,9.84,2
3.65,1.1,1
1.96,0.67,1
2.46,1.49,1
2.07,1.9,1
2.95,1.8,1
2.96,2.7,1
4.0,3.69,1
2.8,1.3,2
2.36,1.3,1
3.5,1.1,1
2.26,0.73,1
4.4,8.59,1
2.0,2.35,2
3.36,3.42,6
3.76,3.18,1
3.5,4.74,1
1.66,0.86,1
2.83,0.92,1
4.66,5.27,1
2.36,1.87,1
1.0,0.76,1
1.0,3.53,1
2.35,1.6,1
2.05,1.3,2
1.95,0.8,1
9.05,13.0,1
10.0,21.02,1
2.82,1.2,1
3.45,1.6,4
3.96,2.8,2
1.0,0.94,1
2.46,1.68,2
2.32,0.96,6
5.96,7.96,6
2.52,2.61,1
2.65,2.2,1
1.85,0.7,1
2.55,2.1,0
1.55,0.5,1
3.06,2.37,1
1.54,0.79,1
3.96,3.54,1
3.45,1.3,2
4.95,4.36,3
1.36,0.1,1
1.76,0.7,2
3.26,2.15,1
4.44,2.59,1
2.95,1.56,1
1.0,0.59,1
1.65,0.8,1
2.45,0.8,2
2.76,2.3,1
1.0,0.65,1
2.0,2.3,1
2.16,0.88,1
1.86,0.85,1
3.09,0.91,6
1.12,0.87,1
1.86,0.97,1
10.45,18.3,1
3.36,2.54,4
4.0,5.75,4
9.52,13.95,1
1.77,1.22,1
1.96,1.07,1
1.0,1.74,1
2.86,1.91,5
1.76,0.66,5
3.16,2.29,1
2.58,0.95,1
2.95,1.48,1
3.86,3.73,1
6.48,4.29,1
2.56,1.78,2
1.76,0.7,2
1.55,0.9,1
2.65,2.2,1
1.33,1.3,2
2.65,1.6,1
4.16,4.38,1
1.56,1.35,1
3.06,2.55,1
5.66,7.92,1
1.0,2.0,0
1.85,0.6,1
2.83,1.45,1
2.07,1.53,1
1.7,1.5,1
1.0,0.5,3
9.1,8.34,1
5.0,6.81,1
4.06,4.61,1
1.86,0.85,1
2.7,1.39,1
3.65,3.3,2
2.95,2.1,3
3.25,1.9,2
0.83,0.5,1
3.0,1.2,1
1.0,0.4,1
3.56,4.5,1
5.0,1.43,1
2.16,1.09,2
5.86,5.37,2
3.66,3.89,3
3.0,6.28,3
1.96,0.69,1
2.32,0.73,1
3.0,4.7,2
1.56,0.42,1
2.7,1.41,1
2.16,0.92,1
1.86,0.92,1
1.46,0.2,1
2.0,1.25,2
1.56,0.38,1
1.75,0.6,2
2.2,2.1,3
1.86,1.07,1
2.36,1.76,1
2.36,1.78,1
12.28,17.56,2
3.46,2.88,2
1.86,0.84,2
5.56,7.58,3
0.88,0.58,1
2.3,1.0,2
4.16,4.88,5
2.0,1.73,2
1.7,1.11,1
3.12,3.8,1
5.0,18.22,2
5.55,7.1,1
1.56,0.55,1
1.0,1.0,1
2.3,0.9,2
2.95,2.0,1
2.05,0.6,1
4.76,5.4,1
2.15,1.5,1
2.25,1.4,1
3.96,4.36,1
3.06,1.88,6
1.0,1.81,6
1.66,0.77,1
2.66,1.69,1
1.26,0.57,3
1.66,0.49,3
2.16,1.03,1
2.0,0.98,1
1.38,2.08,5
2.56,2.55,4
9.85,10.2,2
16.59,17.93,2
0.46,0.77,1
2.45,2.7,3
3.05,2.0,1
12.28,19.57,1
1.4,0.6,1
6.35,8.9,1
2.04,0.85,1
1.85,0.7,0
1.25,0.5,0
2.15,0.9,1
2.36,1.45,5
1.55,1.1,1
1.5,2.5,3
3.25,2.5,2
2.45,1.2,1
6.46,8.06,1
1.0,1.2,1
2.06,0.97,6
1.54,1.45,1
1.0,1.03,1
4.46,4.43,1
2.75,1.5,2
0.98,1.2,1
3.58,1.89,2
2.0,1.1,1
1.18,0.81,2
15.0,0.7,2
2.56,1.69,1
2.0,1.99,4
1.0,1.03,1
3.96,3.63,1
1.38,1.71,6
1.0,1.01,6
0.78,0.41,6
2.94,1.16,1
2.36,1.54,2
1.43,2.36,1
1.49,0.88,1
2.76,2.18,1
5.2,4.2,1
1.0,1.1,1
3.0,0.57,5
1.84,1.48,4
2.56,1.88,3
1.85,0.7,1
9.28,11.66,1
1.63,2.9,1
1.65,1.3,1
3.06,2.18,1
3.26,3.11,1
1.66,0.66,1
1.82,0.35,1
3.46,3.51,1
1.96,0.77,1
1.5,4.3,1
2.56,1.76,1
1.95,0.8,1
1.0,1.13,1
1.96,0.81,1
2.95,0.93,1
1.77,1.4,2
3.45,2.7,1
2.76,1.59,2
2.05,1.2,1
1.5,1.43,1
1.56,0.42,1
2.0,2.34,1
1.0,1.05,1
0.93,0.69,1
2.16,1.33,5
5.34,3.76,5
2.16,1.26,5
2.64,0.53,3
2.55,1.7,1
2.76,1.9,1
7.28,8.09,3
5.2,3.39,2
2.16,1.44,2
0.75,0.73,1
6.09,4.26,1
1.08,0.98,1
2.86,2.14,1
3.0,3.24,1
1.5,0.9,1
2.7,1.1,1
2.05,0.9,1
3.46,2.61,4
1.5,1.14,4
3.86,3.99,4
3.66,3.08,1
5.16,5.65,4
1.86,1.13,1
4.32,4.58,1
5.55,8.6,1
1.0,10.4,2
1.56,0.42,1
4.16,4.05,1
7.78,8.67,1
2.15,0.8,1
2.85,2.1,1
2.05,0.9,1
3.95,2.1,1
2.96,2.64,1
3.46,1.8,1
2.65,1.8,1
3.75,4.7,1
6.65,5.1,2
2.85,1.6,1
3.58,1.73,5
1.0,0.7,2
0.78,0.6,1
5.66,6.1,1
11.05,16.5,2
2.0,0.96,1
1.0,1.84,1
1.84,1.56,1
3.35,3.0,0
0.88,1.0,1
2.45,1.9,1
3.16,2.48,1
2.26,1.41,1
6.88,7.98,1
2.68,4.1,1
2.56,2.29,1
2.06,0.87,2
1.23,1.6,1
2.05,1.3,1
3.26,3.1,1
4.66,4.74,1
1.66,0.58,1
1.06,0.67,1
1.5,1.92,1
3.0,7.57,2
4.66,6.36,2
2.16,1.19,1
3.7,3.17,1
1.94,1.01,4
7.71,12.68,1
2.32,0.78,2
1.76,0.87,2
3.66,3.61,1
5.0,12.1,2
3.26,2.6,1
1.98,4.51,1
3.45,2.1,3
2.2,4.27,1
2.06,1.33,1
4.95,4.0,1
3.66,2.36,1
2.46,1.12,2
1.0,0.67,1
1.65,0.4,3
2.66,2.35,2
3.26,1.9,6
2.75,1.7,1
4.7,4.5,1
2.46,1.2,2
2.95,2.2,2
2.55,1.1,1
2.36,1.31,2
1.66,0.44,1
2.26,1.45,1
1.0,2.14,1
1.86,0.79,2
10.0,17.0,2
5.05,5.0,1
2.45,0.87,1
2.86,1.84,1
3.36,2.54,1
6.45,5.42,1
0.88,0.9,0
3.25,2.3,2
1.85,1.0,1
2.23,5.9,1
2.96,2.43,2
4.8,2.7,1
2.25,0.9,1
1.0,0.6,1
2.05,0.9,1
1.95,0.5,1
3.3,1.5,3
1.96,1.1,1
2.45,1.2,2
1.0,0.35,2
3.36,2.74,2
2.2,0.6,1
2.26,1.92,2
1.76,0.7,2
2.0,1.04,1
2.65,2.0,1
1.65,0.5,1
2.46,1.55,1
1.7,1.33,1
1.0,0.9,1
1.7,1.5,1
2.35,1.2,1
2.66,1.7,1
2.45,1.2,2
7.26,8.08,1
2.96,2.91,1
4.76,5.7,1
1.95,1.0,2
1.7,1.2,1
1.0,1.2,2
2.0,3.14,6
12.25,19.1,1
2.82,3.67,3
2.86,2.81,4
2.16,1.72,3
2.46,1.77,3
2.05,0.7,0
3.35,3.2,0
1.7,1.3,0
4.89,14.1,0
1.65,0.6,0
2.56,1.55,1
2.06,0.86,1
7.0,17.3,1
0.7,0.5,2
2.66,1.93,1
4.29,2.23,1
1.96,0.74,1
1.0,3.3,3
1.0,0.3,3
2.0,1.7,1
1.0,0.69,1
2.16,1.04,1
1.96,0.94,1
1.46,0.39,1
1.5,1.7,1
2.45,1.4,1
1.69,1.7,1
4.25,4.9,1
4.35,3.2,1
2.55,1.4,1
1.92,2.0,1
1.0,0.8,1
2.76,1.89,6
1.85,1.6,1
2.0,2.7,1
2.05,1.7,1
2.35,1.8,2
2.15,0.8,1
1.0,1.4,1
1.95,1.2,2
5.0,9.3,1
1.56,0.46,1
4.0,7.3,1
2.26,1.67,1
1.0,3.52,1
1.08,1.46,1
0.94,0.4,2
2.0,2.8,1
2.55,1.6,1
1.75,0.3,1
2.15,1.5,2
2.0,1.6,2
2.82,1.59,1
2.6,2.7,3
2.0,1.4,1
2.76,2.05,1
1.63,1.47,2
2.0,1.8,1
1.5,1.25,3
1.96,0.86,3
1.5,0.68,5
2.48,1.98,4
4.06,4.43,1
5.0,0.75,1
1.0,2.73,1
6.88,8.2,1
1.0,1.31,1
3.46,2.63,1
1.7,1.04,1
2.0,1.0,4
1.75,0.7,1
1.85,0.7,4
1.55,0.4,1
3.05,1.0,1
7.36,11.3,1
10.0,17.44,1
3.8,8.38,2
2.36,1.32,1
2.26,1.09,1
1.86,0.73,1
1.96,0.96,1
0.75,0.3,0
2.0,11.4,1
3.45,1.67,1
1.66,1.27,6
2.36,1.98,6
1.56,0.53,1
1.0,1.16,1
11.06,17.54,1
1.66,0.7,1
1.56,0.61,1
2.46,1.29,3
3.55,1.7,2
2.0,1.94,1
12.28,17.82,3
2.96,2.36,1
5.66,6.93,1
1.0,1.23,1
2.16,1.28,1
2.16,1.53,1
3.06,2.29,1
3.45,2.4,0
1.85,0.8,0
7.36,12.63,2
3.45,2.9,1
2.25,1.4,2
2.05,1.4,4
1.0,2.89,5
3.06,1.52,1
3.96,3.9,2
3.0,7.1,2
3.46,2.96,2
3.66,4.05,2
2.06,1.16,2
3.45,2.04,2
1.76,0.62,1
2.56,1.65,1
15.36,22.06,2
1.96,1.2,1
2.85,1.8,1
2.7,1.3,1
5.06,5.74,1
2.96,1.44,1
5.0,12.9,1
2.16,1.12,2
2.36,1.62,1
1.0,0.2,1
9.66,16.53,1
5.68,6.1,1
2.06,1.1,1
3.76,3.14,1
1.66,0.62,2
2.56,1.2,2
1.0,1.2,6
2.06,0.68,6
2.14,1.76,1
1.96,0.8,1
12.28,16.64,2
1.86,1.14,2
2.08,0.66,2
1.23,1.71,3
1.0,0.87,1
1.0,2.2,1
2.2,0.9,1
1.96,1.08,1
2.56,2.43,1
2.26,1.14,1
3.75,3.1,1
3.09,1.19,2
0.5,0.45,1
1.0,1.54,1
1.66,1.27,1
11.06,18.81,1
2.36,1.07,2
8.79,5.7,2
1.5,1.96,2
2.95,2.1,1
3.55,1.9,1
2.0,1.1,2
3.58,1.59,1
1.76,0.64,1
2.0,1.9,1
3.0,3.4,1
3.0,6.51,1
2.18,4.84,1
2.83,1.34,1
3.16,2.2,1
2.58,0.87,2
2.36,1.37,1
2.0,2.15,1
1.76,0.81,1
4.08,3.07,1
2.67,3.04,1
2.46,1.76,5
1.56,0.5,5
5.5,16.42,2
1.0,4.92,1
1.56,0.48,1
12.28,17.17,2
2.36,1.39,2
3.36,1.68,1
1.76,0.92,2
1.0,1.35,6
3.26,2.23,1
2.16,1.21,1
2.36,1.12,1
1.86,0.58,3
2.35,1.2,1
1.24,0.34,1
2.56,1.2,1
2.08,0.62,1
2.86,1.39,1
2.35,1.5,1
2.25,1.5,2
8.1,7.4,1
1.0,1.48,1
5.06,5.47,1
12.28,17.72,6
4.56,5.45,1
2.46,1.23,2
1.13,1.14,6
3.56,4.15,1
1.95,1.2,4
2.15,1.0,2
1.3,0.4,1
5.35,6.7,2
5.36,6.86,1
6.78,7.64,5
3.26,3.52,2
2.56,2.02,2
3.46,2.06,1
6.05,6.5,2
3.0,5.09,1
1.75,1.0,1
12.28,21.42,1
2.0,2.76,1
1.56,0.3,1
1.96,1.43,1
2.16,1.21,1
4.32,2.77,1
1.0,1.28,1
5.0,5.39,3
2.85,2.0,1
1.47,1.13,1
2.79,0.93,1
1.0,0.62,1
2.14,2.3,4
1.76,0.96,5
2.07,2.22,4
1.84,1.86,3
2.56,2.03,1
3.46,3.08,2
1.47,0.93,2
12.25,10.8,1
2.0,1.44,1
1.96,0.82,1
6.06,9.74,1
3.06,2.02,1
3.06,2.32,1
2.18,2.85,4
1.5,2.13,3
1.66,0.62,3
5.94,3.93,1
3.26,2.4,1
12.28,18.79,6
0.83,0.9,3
2.58,0.98,1
1.0,1.55,1
1.95,0.75,1
1.76,0.64,2
2.06,1.16,2
3.72,6.12,2
3.46,2.67,6
1.86,0.68,6
3.0,16.3,2
1.96,1.19,1
1.0,0.85,1
1.66,0.62,1
4.16,5.77,1
3.56,2.75,1
2.06,0.97,1
2.45,0.8,1
1.76,0.76,1
2.96,2.1,1
2.96,2.53,2
2.37,3.0,1
1.0,1.7,1
2.26,1.44,1
4.06,4.52,1
3.46,2.47,1
2.46,1.66,1
2.45,1.2,1
3.85,3.6,1
4.86,4.59,2
2.15,1.3,1
2.05,0.5,1
2.26,1.45,1
2.66,1.74,1
2.95,1.37,1
2.26,1.56,2
2.26,1.21,2
5.56,6.18,2
4.76,3.36,1
2.25,0.9,2
2.0,3.3,1
2.35,1.6,2
1.6,0.62,2
0.88,0.68,1
2.0,3.5,2
2.96,2.49,1
3.16,2.37,1
1.0,0.58,2
3.3,1.8,1
1.0,1.7,1
2.36,1.11,1
2.56,2.15,5
2.0,1.88,5
2.16,1.28,5
2.36,1.03,4
2.76,1.8,4
1.56,0.38,1
2.66,1.53,1
3.06,2.62,1
3.54,1.76,1
2.82,1.42,1
1.86,0.83,2
1.96,1.07,1
2.0,1.09,1
3.7,1.7,1
3.0,3.24,1
1.58,0.67,4
2.36,1.46,1
8.26,12.07,1
2.95,1.8,1
2.46,2.1,2
2.73,6.6,2
5.36,5.45,1
2.56,1.42,1
2.86,2.03,1
1.76,0.84,1
3.2,1.35,1
2.26,1.09,1
1.47,0.88,1
2.55,1.5,1
4.1,1.7,1
2.35,1.4,2
2.55,1.1,1
2.96,1.98,1
2.76,1.99,1
12.28,18.38,4
2.79,1.39,1
